index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
2663,3,0,9,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,4,6
7739,2,0,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,4,6
6294,3,3,0,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
868,3,0,9,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,0
5338,3,0,8,0,1,2,1,1,10,1,0,3,3,7,7,0,2,1,5,1,4,6
941,2,3,0,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1
6533,3,2,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,0
409,3,3,0,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
1447,3,3,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,0
3277,3,3,3,0,4,2,0,0,3,1,0,0,0,7,7,0,2,1,5,3,3,4
3278,4,3,0,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
3034,0,2,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,0
367,2,2,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6
6343,3,2,0,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
5687,3,2,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,0,5,6
6186,3,0,0,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,1,5,6
3482,4,3,3,1,6,2,1,0,7,0,6,2,2,7,7,0,2,2,5,7,2,0
2514,2,2,9,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,2,2
4097,2,2,9,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,3
7038,3,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,3
5773,4,3,7,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
5174,3,2,2,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3
635,4,3,8,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,3,0
456,4,0,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0
505,2,0,9,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,3
7756,3,3,0,1,3,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
3208,2,0,3,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,1,3,6
6478,4,2,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
932,4,0,3,1,6,2,1,0,4,0,6,3,3,7,7,0,2,2,5,7,3,0
7233,2,0,8,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0
7285,4,3,0,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3
7336,3,0,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
1666,3,2,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
3398,3,2,3,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,0,4,6
6762,2,2,9,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0
2405,3,3,3,0,4,2,0,0,7,1,0,3,3,7,7,0,2,1,5,3,3,4
4360,2,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,5,6
3176,2,2,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,0
5997,2,0,0,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,0,4,6
3087,2,3,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0
134,2,2,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,3
7816,3,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,3,0
5430,3,3,7,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
1339,2,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,5,4,1
6092,2,3,3,0,4,2,0,0,3,1,0,0,0,7,7,0,2,1,5,3,4,4
8058,2,2,0,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,1,5,6
4355,2,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,4,6
7188,4,0,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0
545,2,0,0,0,6,2,0,0,10,1,0,3,3,3,7,0,2,1,5,1,5,6
2337,2,2,7,1,3,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
7243,2,3,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,3,0
7440,2,0,5,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,0,4,6
303,3,2,0,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,1,4,6
5892,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,5,3
268,3,3,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
1902,2,0,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,4,3
7257,3,2,0,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,3
3494,2,2,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,3
5177,3,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,5,4
6418,2,3,8,0,4,2,0,0,3,1,0,0,3,7,7,0,2,1,5,3,3,4
7121,3,3,0,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
7635,3,3,8,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,3,4
2228,2,2,0,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,5,3
6135,2,0,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,4,0
7555,2,2,7,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
8074,0,3,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,0
1157,0,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,0,1,5,5,1,1
2518,3,0,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6
557,2,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,6
426,3,3,3,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,3,4
4795,3,2,1,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
723,2,2,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,3
1841,2,0,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,6
6297,2,2,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,3
5830,2,3,8,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,4,0
6490,3,0,3,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,0
1815,4,3,0,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
4658,3,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
639,2,0,3,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,5,3
4985,3,2,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,0
3461,0,0,3,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,2,0
5408,2,3,7,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
7607,2,0,3,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,4,3
243,2,0,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,4,6
6132,2,3,3,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6
6320,2,2,7,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,1,5,6
1708,3,2,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6
4125,2,0,7,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,0,4,6
780,3,3,0,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
269,3,0,3,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,0,0
5726,4,3,7,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
2696,3,2,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
3112,3,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,0
8013,3,2,6,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,5,6
6546,2,2,3,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,1,4,6
2177,3,0,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,3
1872,3,0,7,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,1,4,6
1067,2,3,7,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
6804,2,3,1,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,4,4
4649,3,3,8,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,1,0,0
1066,2,3,9,0,1,2,1,1,1,1,0,3,3,7,7,0,2,1,5,1,4,6
5354,2,3,0,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
5629,0,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,0
5708,3,2,9,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,5,0
404,2,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,6
5538,3,0,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,4,6
4122,2,3,3,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,4,6
5063,2,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
3787,2,2,1,0,6,2,0,0,9,0,6,3,3,6,6,0,2,2,1,7,1,5
484,2,3,0,1,4,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
6576,2,3,0,1,8,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
4281,3,0,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,4,6
7411,3,3,7,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
217,2,0,3,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,1,4,6
6321,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,3,2
6460,2,3,1,0,4,2,0,0,3,1,0,3,3,7,7,0,2,1,5,3,4,4
1129,2,0,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,0
6891,3,2,0,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,4,6
5575,4,3,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,3
895,3,3,8,1,6,2,1,0,1,1,3,0,3,7,7,0,2,1,1,0,3,0
5824,2,3,7,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1
2041,0,3,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
7056,2,0,0,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,1,0,0
2202,3,2,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,0,5,6
5690,2,0,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,1,4,6
2590,2,3,7,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5
1549,2,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,6
7321,2,0,3,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,5,0
7749,2,0,3,1,2,2,0,1,7,0,0,3,3,7,7,0,2,1,5,1,4,6
59,2,0,3,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,4,6
4275,2,3,8,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
5989,2,2,7,1,8,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
4581,0,2,8,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
6941,3,2,3,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,4,6
6735,3,0,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0
4669,2,0,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,0
2671,2,2,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,5,3
6169,2,0,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3
5225,2,0,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,0
7996,2,3,3,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,4,4
5966,3,0,0,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,5,6
6486,2,3,0,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
1033,3,3,7,1,3,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
1729,2,3,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,3,0
5944,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6
2579,2,0,5,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,3,6
3448,2,0,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,5,0
4966,2,0,8,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,0,3,6
3015,3,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,0
3096,3,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,4,4
4283,2,3,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
2142,4,2,7,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
6495,3,3,1,0,4,2,0,0,7,1,0,0,3,7,7,0,2,1,5,3,4,4
7256,2,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,8,1,1
91,2,2,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
1179,3,0,0,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,5,6
7237,3,3,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
4932,4,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,1,1,1
5517,2,2,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,0,5,6
3992,2,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,3
4411,2,0,3,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0
6311,2,0,3,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,1,4,6
5385,2,2,7,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
1575,2,3,8,1,2,2,1,1,8,0,0,3,3,7,7,0,2,1,5,0,3,6
906,3,3,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
5350,3,3,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6
6629,2,2,0,1,3,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
5602,2,2,0,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1
479,3,2,7,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5
3445,4,3,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
3245,4,3,7,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1
5607,3,0,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6
4388,2,2,3,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,1,5,6
7413,0,3,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,0
1344,4,2,0,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
8072,2,0,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,3
4895,0,2,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,0
2393,3,3,0,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
2058,3,0,7,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,1,5,6
6149,2,2,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0
6541,3,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
4715,3,0,3,0,6,2,0,0,10,1,0,3,3,5,7,0,2,1,5,0,4,6
1614,3,0,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
5255,2,3,3,1,6,2,1,0,7,0,6,3,2,7,7,0,2,2,5,7,2,0
5574,3,3,8,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,3,0
1063,3,0,7,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,1,5,6
472,4,2,7,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
6477,2,2,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,2,2
3596,3,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
6183,2,3,3,1,6,2,1,0,4,0,6,2,2,7,7,0,2,2,5,7,2,0
5942,2,3,7,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
202,2,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,4
381,3,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
7820,3,2,0,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,4,6
4739,3,2,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,5,0
5242,3,2,3,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,0
7845,3,2,7,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,1,4,6
2233,3,2,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,5,3
7417,2,0,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0
7136,3,0,7,0,6,2,0,0,8,1,0,3,3,3,7,0,2,1,5,0,4,6
4540,3,0,7,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6
1473,3,0,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6
4465,2,3,3,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,1,4,6
2072,2,0,0,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,1,5,6
7471,3,0,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,4,3
722,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,3
1203,2,0,9,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,3
5520,2,2,7,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,5,6
4050,3,0,9,1,4,2,0,0,7,0,0,2,2,1,0,0,2,1,3,3,5,3
4451,2,3,7,1,3,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
3581,2,3,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,2,0
5367,3,2,0,0,7,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,4,0
2716,3,2,7,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,6
4140,2,2,0,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6
6409,2,2,9,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,0
5586,2,2,0,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,5,6
3833,2,3,1,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,4,4
9,3,3,0,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
6194,3,2,3,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,5,6
389,0,2,9,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,2,0
5182,4,2,7,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
1967,4,2,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
6732,2,3,8,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,4,4
2597,2,2,4,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,5,6
7322,2,2,7,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
6397,3,0,3,0,6,2,0,0,8,1,0,3,3,5,3,0,2,1,5,1,5,6
3932,2,2,3,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,1,4,6
6160,3,3,8,0,4,2,0,0,10,1,0,3,3,7,7,0,2,1,5,3,3,0
5321,2,3,3,0,4,2,0,0,7,1,0,0,0,7,7,0,2,1,5,3,4,4
6695,3,0,7,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,5,6
4021,2,2,7,1,3,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
4324,2,2,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,4,0
7435,2,0,0,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,5,6
2971,3,2,9,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,6
248,2,2,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,2
687,4,2,7,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
5817,3,2,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,3
1819,3,0,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,5,6
1409,3,0,3,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
4837,2,0,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,0,5,6
4043,2,2,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,6
3623,3,3,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0
4159,3,0,7,0,6,2,0,0,8,1,0,3,3,7,7,0,2,1,5,0,5,6
5263,3,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,3
2476,3,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,8,1,1
1953,5,0,3,1,6,2,0,1,0,0,3,3,3,7,7,0,2,1,5,0,5,4
7974,2,2,9,1,4,2,0,0,3,0,0,2,2,0,1,0,2,1,3,3,5,6
7422,2,2,3,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,6
5709,2,2,7,1,4,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,1
592,2,2,1,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5
5067,4,3,0,1,3,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,1
7924,2,3,8,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,3,0
7475,3,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,4,3
6309,3,2,3,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,1,4,6
7992,4,3,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,6
454,3,3,1,0,4,2,0,0,10,1,0,0,3,7,7,0,2,1,5,3,3,0
167,3,0,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,4,6
744,2,2,7,0,6,2,0,0,7,1,0,3,3,5,5,0,2,1,5,1,4,6
2780,2,2,0,1,6,2,0,1,10,0,6,2,1,7,8,0,2,1,1,7,4,6
3935,3,0,3,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,3
994,2,3,2,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3
3316,3,3,0,1,6,2,1,0,7,1,3,3,3,7,7,0,2,1,1,0,0,0
1342,3,0,9,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,4,0
1757,3,2,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,4,6
4976,2,2,0,0,6,2,0,0,7,1,0,3,3,5,7,0,2,1,5,0,5,6
7157,3,0,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,1,0,0
3855,2,3,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,0
4929,3,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,0,3,3
1282,2,0,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0
4137,2,0,3,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,3,0
3962,3,3,0,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
2376,2,0,5,1,2,2,1,1,4,0,0,3,3,7,7,0,2,1,5,0,4,6
4777,3,2,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,1
6037,4,2,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,1
7131,2,3,3,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,1,4,6
75,2,3,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,3,0
6360,3,0,9,1,4,2,0,0,7,0,0,2,2,5,5,0,2,1,3,3,4,3
6729,0,2,8,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,0
5794,2,2,2,1,5,2,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6
4298,3,0,0,1,6,2,1,1,10,0,0,0,3,7,0,0,2,1,1,7,4,1
2521,2,2,0,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,1,4,6
3752,2,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,3,3
4813,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,6
311,0,3,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
2573,2,0,3,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,5,3
7546,2,0,3,0,6,2,0,0,8,1,0,3,3,5,5,0,2,1,5,0,5,6
5270,3,3,3,0,6,2,0,0,10,0,0,3,3,7,7,0,2,2,5,7,5,3
4521,2,3,8,0,4,2,0,0,3,1,0,3,0,7,7,0,2,1,5,3,3,0
3104,2,3,8,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,1,0,0
976,3,2,0,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,5,0
5495,3,2,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,6
5922,0,3,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,2
6293,2,0,3,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,1,5,6
3600,3,3,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
1035,2,0,3,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,5,0
1643,3,0,3,1,4,2,0,0,3,0,0,2,2,0,5,0,2,1,3,3,4,3
7002,3,0,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,4,6
